cor
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
Branca
Branca
Branca
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
Indígena
Indígena
Indígena
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
Indígena
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Amarela
Amarela
Amarela
Amarela
Amarela
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Indígena
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Amarela
Parda
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Amarela
Amarela
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Amarela
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Amarela
Amarela
Parda
Parda
""
Branca
Branca
Branca
Branca
Preta
Preta
Amarela
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Amarela
Amarela
Amarela
Amarela
Parda
""
""
""
""
""
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Preta
Preta
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
Branca
Branca
Parda
Parda
Parda
Parda
Parda
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
""
Branca
Branca
Branca
Parda
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Parda
Parda
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
""
""
""
""
Branca
Branca
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Parda
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
Branca
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
Branca
Branca
Branca
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
Branca
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Preta
Preta
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Parda
Parda
""
""
""
""
""
""
""
""
Branca
Branca
Preta
Preta
Preta
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Preta
Amarela
Amarela
Amarela
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
""
""
""
""
""
""
""
""
""
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Branca
Preta
Preta
Preta
Preta
Preta
Preta
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
Parda
