NU_ANO,NT_GER,NT_FG,NT_CE_D1,NT_CE_D2,NT_CE_D3
2021,6.6,13.6,0,0,10
2021,6.6,13.7,0,0,10
2021,6.6,3,50,15,0
2021,6.6,12.7,0,0,0
2021,6.6,15,0,0,0
2021,6.6,15,0,0,0
2021,6.6,7.5,0,35,0
2021,6.6,15,0,0,0
2021,6.6,1,10,0,10
2021,6.6,22.6,0,25,0
2021,6.6,26.2,0,0,0
2021,6.6,15,0,0,0
2021,6.7,26.9,0,0,0
2021,6.7,13.1,30,20,40
2021,6.7,13.5,10,0,0
2021,6.7,0,0,0,0
2021,6.7,1.6,5,15,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,30,0
2021,6.7,2,30,85,50
2021,6.7,26.9,0,0,0
2021,6.7,8.1,50,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,24.4,0,15,0
2021,6.7,5.2,10,20,40
2021,6.7,14.5,0,0,0
2021,6.7,13.9,0,0,0
2021,6.7,9.5,0,25,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,0,0,0,0
2021,6.7,7.5,10,45,0
2021,6.7,0,25,5,0
2021,6.8,22.5,20,10,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,27,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,0,0,25,0
2021,6.8,5,0,0,0
2021,6.8,17.1,0,65,0
2021,6.8,14.7,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,27.3,0,0,0
2021,6.8,6,0,0,0
2021,6.8,2,0,0,20
2021,6.8,3.6,5,0,5
2021,6.8,3.4,0,0,10
2021,6.8,15,0,0,0
2021,6.8,2.2,10,35,30
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,22.8,20,0,10
2021,6.8,27.1,0,0,0
2021,6.8,15.5,10,0,0
2021,6.8,16,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,15,0,0,0
2021,6.8,22.5,30,0,0
2021,6.9,15,10,0,0
2021,6.9,12.5,0,10,0
2021,6.9,1,0,0,0
2021,6.9,23.8,0,25,0
2021,6.9,0,20,15,0
2021,6.9,7.5,25,15,20
2021,6.9,9.4,0,30,0
2021,6.9,1,15,5,10
2021,6.9,17,50,0,20
2021,6.9,15.4,0,0,0
2021,6.9,13.9,0,0,0
2021,6.9,0,15,0,20
2021,6.9,0,20,5,10
2021,6.9,3.4,0,0,0
2021,6.9,16,0,0,0
2021,7,2.6,0,0,0
2021,7,17,0,0,0
2021,7,17.6,0,0,0
2021,7,24.5,25,0,0
2021,7,7.5,0,0,0
2021,7,15.7,0,0,0
2021,7,17,0,0,0
2021,7,13.7,50,45,0
2021,7,0,25,80,80
2021,7,16.9,0,0,0
2021,7,15,0,0,0
2021,7,15,0,0,0
2021,7,9.5,0,0,40
2021,7,15,0,0,0
2021,7,7.5,0,45,0
2021,7,15,0,0,0
2021,7,15,0,0,0
2021,7,2.6,15,5,0
2021,7,15,0,0,0
2021,7,15.5,0,0,0
2021,7,10.8,100,10,5
2021,7,9.5,50,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,16,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,18,0,70,0
2021,7.1,28.4,0,0,0
2021,7.1,14.9,0,0,0
2021,7.1,15,0,0,0
2021,7.1,4.8,80,0,5
2021,7.1,28.5,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,13.7,10,15,0
2021,7.1,11.1,10,30,0
2021,7.1,15,0,0,0
2021,7.1,15,15,0,0
2021,7.1,15,0,0,0
2021,7.1,1.6,0,0,0
2021,7.1,15,0,0,0
2021,7.1,4.2,0,0,0
2021,7.1,9.9,35,15,0
2021,7.1,15,0,0,0
2021,7.1,6.4,10,0,0
2021,7.1,15,0,0,0
2021,7.1,12.9,15,0,15
2021,7.1,10.3,0,30,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,4.8,10,45,100
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.1,15,0,0,0
2021,7.2,1.6,0,0,10
2021,7.2,18.1,0,0,0
2021,7.2,0,0,45,0
2021,7.2,7.5,0,0,0
2021,7.2,6.4,0,0,0
2021,7.2,2,0,0,0
2021,7.2,4.4,0,0,0
2021,7.2,12.1,0,10,15
2021,7.2,0,50,0,0
2021,7.2,2,0,0,0
2021,7.2,2,0,0,0
2021,7.2,3.4,0,0,0
2021,7.2,15,0,10,0
2021,7.2,2,0,0,0
2021,7.2,10.7,0,30,0
2021,7.2,28.9,0,0,0
2021,7.2,9.7,0,35,0
2021,7.2,18,0,0,0
2021,7.2,8.2,0,0,0
2021,7.2,21.2,35,5,10
2021,7.2,2,0,0,0
2021,7.2,28.7,0,0,0
2021,7.2,15.5,20,0,0
2021,7.3,15,0,0,10
2021,7.3,17.8,0,0,0
2021,7.3,17,0,0,0
2021,7.3,17,0,0,0
2021,7.3,2.6,0,0,0
2021,7.3,3.6,0,0,0
2021,7.3,2.4,0,0,0
2021,7.3,0,0,15,0
2021,7.3,11.9,25,0,0
2021,7.3,14.1,25,75,0
2021,7.3,13.5,10,5,15
2021,7.3,16.2,0,0,0
2021,7.3,2.6,0,30,0
2021,7.3,16.5,10,0,0
2021,7.3,3.8,0,0,0
2021,7.3,10.2,40,65,20
2021,7.3,1,35,5,0
2021,7.3,13.5,0,30,0
2021,7.4,7.5,10,45,20
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,11.5,0,30,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,0,50,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,4,0,0,0
2021,7.4,8.5,10,40,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,11.8,40,0,5
2021,7.4,7.5,0,0,0
2021,7.4,0,0,20,0
2021,7.4,12.9,0,20,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,4,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,11.1,10,10,30
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,15,10,5,10
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,0,10,10,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,4.4,10,0,10
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,2.8,0,0,0
2021,7.4,0,10,30,10
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.4,7.5,0,0,0
2021,7.5,30,0,0,0
2021,7.5,8.6,0,0,0
2021,7.5,8.6,0,0,0
2021,7.5,4,0,25,0
2021,7.5,16.7,20,0,0
2021,7.5,27.1,20,0,0
2021,7.5,17.8,0,0,0
2021,7.5,29.9,0,0,0
2021,7.5,17.2,0,0,10
2021,7.5,12.9,35,0,5
2021,7.5,11.4,40,0,10
2021,7.5,10.7,45,0,10
2021,7.5,4.6,0,0,0
2021,7.5,17,0,0,0
2021,7.5,5.8,35,40,0
2021,7.5,8,25,30,0
2021,7.5,7.5,0,50,100
2021,7.5,14.5,0,20,0
2021,7.5,26.5,0,25,0
2021,7.5,16.5,0,0,0
2021,7.5,18.6,0,0,0
2021,7.5,1,0,15,0
2021,7.5,19.6,30,40,0
2021,7.6,23.4,0,45,0
2021,7.6,19,0,0,0
2021,7.6,15.3,0,10,0
2021,7.6,2,15,5,20
2021,7.6,30.4,0,0,0
2021,7.6,18.1,0,0,0
2021,7.6,2,0,0,20
2021,7.6,3.6,0,0,0
2021,7.6,18.9,0,0,0
2021,7.6,10.1,0,0,0
2021,7.6,6.8,0,10,0
2021,7.6,17,0,0,0
2021,7.6,3.6,0,0,0
2021,7.6,6,0,0,0
2021,7.6,15.1,0,25,0
2021,7.6,3.6,0,0,0
2021,7.6,19.1,0,0,0
2021,7.6,12.5,0,30,0
2021,7.6,17,0,0,0
2021,7.6,11.1,20,25,10
2021,7.6,19.4,0,0,0
2021,7.7,15.8,45,45,10
2021,7.7,17.2,0,0,0
2021,7.7,8.5,0,0,0
2021,7.7,12.3,30,10,0
2021,7.7,7.5,0,0,0
2021,7.7,6.6,0,0,0
2021,7.7,3.6,0,0,10
2021,7.7,7.6,0,0,0
2021,7.7,13.5,40,45,30
2021,7.7,7.5,0,0,0
2021,7.7,14.9,0,0,15
2021,7.7,6.4,0,0,0
2021,7.7,0,10,10,50
2021,7.7,15,0,15,15
2021,7.7,6.6,25,45,0
2021,7.7,8.5,0,0,0
2021,7.7,13.7,0,40,0
2021,7.7,19.8,0,0,0
2021,7.7,17.4,15,0,0
2021,7.7,7.5,0,0,5
2021,7.7,8.5,0,0,0
2021,7.7,4.2,0,0,30
2021,7.7,2.6,10,0,0
2021,7.7,0,0,0,0
2021,7.7,15,20,0,0
2021,7.7,6.8,40,70,50
2021,7.7,7.5,20,30,30
2021,7.7,18.6,0,0,0
2021,7.7,15.9,10,15,0
2021,7.7,17.4,0,0,0
2021,7.7,1,35,5,10
2021,7.7,7.6,0,0,0
2021,7.8,7.5,0,0,10
2021,7.8,14.7,0,20,0
2021,7.8,11.9,25,15,15
2021,7.8,12.1,0,35,0
2021,7.8,4,0,20,0
2021,7.8,7.5,10,0,0
2021,7.8,7.5,10,0,0
2021,7.8,7.5,80,5,0
2021,7.8,7.5,0,0,10
2021,7.8,12.1,25,25,0
2021,7.8,7.5,0,0,10
2021,7.8,9.1,0,0,0
2021,7.8,18.6,5,5,0
2021,7.8,16.9,50,45,0
2021,7.8,17,0,0,20
2021,7.8,6,10,10,0
2021,7.8,15.1,0,15,0
2021,7.8,3,0,10,0
2021,7.8,8.2,0,0,0
2021,7.8,5.8,15,0,5
2021,7.8,18.1,0,0,0
2021,7.8,7,0,0,0
2021,7.8,3,10,0,0
2021,7.8,7.5,65,10,10
2021,7.8,12.7,30,10,10
2021,7.8,20.2,0,0,0
2021,7.8,0,20,25,15
2021,7.9,9.5,0,0,0
2021,7.9,3.4,30,0,10
2021,7.9,19.2,0,0,0
2021,7.9,18,0,0,0
2021,7.9,14.5,20,0,20
2021,7.9,14.1,0,25,0
2021,7.9,30,10,0,0
2021,7.9,16.4,20,0,0
2021,7.9,21.6,55,0,10
2021,7.9,1,0,25,0
2021,7.9,13.7,20,15,0
2021,7.9,6.2,0,0,0
2021,7.9,4.6,0,10,0
2021,7.9,4,0,15,20
2021,7.9,3.2,30,0,10
2021,7.9,31.6,0,0,0
2021,7.9,7.5,0,0,25
2021,7.9,19.5,80,0,0
2021,7.9,11,0,45,0
2021,7.9,12.8,0,35,0
2021,7.9,12.8,0,35,0
2021,7.9,17,25,0,0
2021,7.9,9.5,0,0,0
2021,7.9,11.5,30,0,30
2021,8,17.1,0,15,0
2021,8,9.9,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,20.6,0,0,0
2021,8,0,20,45,0
2021,8,19.8,0,0,0
2021,8,7.5,0,0,0
2021,8,11.1,0,20,30
2021,8,7.5,0,0,0
2021,8,19.8,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,10.5,30,15,20
2021,8,9.5,0,60,0
2021,8,7.5,0,0,0
2021,8,16.2,55,0,50
2021,8,7.8,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,19.5,0,0,0
2021,8,0,0,10,0
2021,8,9.7,0,0,0
2021,8,0,0,45,20
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,0,0,0,0
2021,8,0,0,0,0
2021,8,0,0,0,0
2021,8,15,0,20,20
2021,8,0,0,0,0
2021,8,8.2,0,0,10
2021,8,11,60,60,20
2021,8,15.4,0,20,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,0,0,35,0
2021,8,7.5,0,0,0
2021,8,20.9,0,0,0
2021,8,21,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,18.9,0,0,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,28.2,25,0,0
2021,8,7.5,0,0,0
2021,8,0,0,0,0
2021,8,31.9,0,0,0
2021,8,5.2,0,0,0
2021,8,7.5,0,0,0
2021,8,11.5,0,45,0
2021,8,7.5,0,0,0
2021,8,7.5,0,0,0
2021,8,18,0,0,20
2021,8,11.7,15,15,30
2021,8,3,0,35,10
2021,8,12.9,25,0,30
2021,8,7.5,0,0,0
2021,8.1,10.1,0,0,0
2021,8.1,20.3,50,0,30
2021,8.1,20,0,0,0
2021,8.1,8.5,0,20,50
2021,8.1,14.5,50,0,0
2021,8.1,19.4,0,0,0
2021,8.1,18.8,0,0,0
2021,8.1,10.1,0,0,0
2021,8.1,20,0,0,0
2021,8.1,8,0,0,0
2021,8.1,2.6,0,45,5
2021,8.1,10.1,0,0,0
2021,8.1,7.6,50,40,0
2021,8.1,10.7,50,0,20
2021,8.1,3.4,25,0,0
2021,8.1,10.1,0,0,0
2021,8.1,9.9,50,0,15
2021,8.1,3.4,0,15,0
2021,8.1,7.5,25,0,0
2021,8.1,20.2,0,0,0
2021,8.1,10.1,0,0,0
2021,8.1,18.6,0,10,0
2021,8.1,10.1,0,0,0
2021,8.1,11.8,0,45,0
2021,8.1,23.2,15,45,0
2021,8.2,4,50,0,0
2021,8.2,8.5,0,0,15
2021,8.2,19.8,0,0,0
2021,8.2,8.5,0,0,0
2021,8.2,8.5,0,0,0
2021,8.2,32.9,0,0,0
2021,8.2,8.5,0,0,0
2021,8.2,2,0,0,0
2021,8.2,21.2,0,0,0
2021,8.2,11.5,0,0,0
2021,8.2,11.8,0,35,15
2021,8.2,8.5,0,0,0
2021,8.2,20.6,0,0,0
2021,8.2,20,0,0,0
2021,8.2,8.5,0,0,0
2021,8.2,9.5,5,0,0
2021,8.2,7.5,20,0,0
2021,8.2,9.5,0,0,5
2021,8.2,32.9,0,0,0
2021,8.2,19.4,0,0,0
2021,8.2,3,15,0,35
2021,8.2,1,0,0,0
2021,8.2,17.6,0,20,0
2021,8.2,29.7,20,0,0
2021,8.2,14.9,0,30,0
2021,8.2,6.2,55,15,35
2021,8.2,11.5,0,0,0
2021,8.2,8.4,0,0,0
2021,8.2,2,0,25,0
2021,8.2,15.8,20,35,60
2021,8.2,17,20,0,10
2021,8.2,13.7,0,50,0
2021,8.2,17,15,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,19.8,0,0,0
2021,8.3,15,30,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,8.9,0,0,0
2021,8.3,1.4,0,0,0
2021,8.3,0,0,0,0
2021,8.3,6.8,0,15,0
2021,8.3,19.4,0,0,10
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,16,75,0,40
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,6.6,0,0,0
2021,8.3,7.8,0,0,0
2021,8.3,10.5,0,45,15
2021,8.3,12.7,0,15,30
2021,8.3,0,0,0,0
2021,8.3,4.8,50,35,15
2021,8.3,33.3,0,0,0
2021,8.3,9.9,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,22.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,5,0,20
2021,8.3,0,0,0,0
2021,8.3,11.4,35,60,50
2021,8.3,7.5,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,15.1,0,30,0
2021,8.3,7.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,0,30,45,0
2021,8.3,0,0,0,0
2021,8.3,0,25,35,15
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,10.1,0,0,5
2021,8.3,22,0,0,0
2021,8.3,0,0,0,0
2021,8.3,20.4,10,75,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,4.2,0,0,15
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,12.9,0,40,20
2021,8.3,2,0,25,35
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,29.7,0,25,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,10.9,60,15,0
2021,8.3,33.3,0,0,0
2021,8.3,9.9,0,0,0
2021,8.3,16.5,0,30,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,11.9,0,0,0
2021,8.3,0,0,0,0
2021,8.3,22.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,0,0
2021,8.3,0,0,0,0
2021,8.3,23.4,30,0,35
2021,8.3,7.5,0,0,0
2021,8.3,9.5,10,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,7.5,0,25,0
2021,8.3,0,0,0,0
2021,8.3,0,0,0,0
2021,8.3,11.1,0,0,0
2021,8.3,9.5,10,0,0
2021,8.3,0,0,0,0
2021,8.4,0,0,45,0
2021,8.4,22.5,0,0,0
2021,8.4,0,0,45,0
2021,8.4,21.2,0,0,0
2021,8.4,2.4,25,25,10
2021,8.4,21.4,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,21,50,15,20
2021,8.4,15.3,50,0,0
2021,8.4,22.5,0,0,0
2021,8.4,33.6,0,0,0
2021,8.4,6.8,0,0,0
2021,8.4,9.1,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,6.8,0,0,0
2021,8.4,10.1,10,55,0
2021,8.4,16,15,20,10
2021,8.4,11.5,0,0,0
2021,8.4,22.4,0,0,0
2021,8.4,7.5,50,45,5
2021,8.4,9.9,10,0,0
2021,8.4,30.6,0,20,0
2021,8.4,1.4,0,35,0
2021,8.4,19,0,15,0
2021,8.4,12.1,0,0,0
2021,8.4,4.6,10,35,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,11.2,0,0,0
2021,8.4,2.4,0,0,30
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,22.5,0,0,0
2021,8.4,5.8,25,0,10
2021,8.4,15.1,20,0,30
2021,8.4,7,20,0,10
2021,8.4,0,0,45,0
2021,8.5,10.1,0,10,0
2021,8.5,15.1,0,0,0
2021,8.5,2.6,40,75,20
2021,8.5,23,0,0,0
2021,8.5,2,40,15,10
2021,8.5,9.5,0,0,0
2021,8.5,20.4,0,0,0
2021,8.5,2,10,0,0
2021,8.5,22.5,0,0,0
2021,8.5,25,0,0,60
2021,8.5,30.8,10,10,0
2021,8.5,9.5,0,0,0
2021,8.5,15,0,50,0
2021,8.5,23.2,0,0,0
2021,8.5,17.6,0,20,0
2021,8.5,16,10,0,25
2021,8.5,21.6,0,0,0
2021,8.5,15,45,0,0
2021,8.5,7.2,0,0,0
2021,8.5,33.8,0,0,0
2021,8.5,17,0,40,0
2021,8.5,20.4,0,0,0
2021,8.5,4.4,10,10,30
2021,8.5,8.6,10,0,10
2021,8.5,10.8,0,0,0
2021,8.5,2.6,30,0,0
2021,8.5,14.3,80,20,30
2021,8.5,20.4,0,0,0
2021,8.5,9.5,0,0,0
2021,8.5,18,0,0,15
2021,8.5,22.5,0,0,0
2021,8.5,3.2,0,50,0
2021,8.5,22.4,0,0,0
2021,8.5,18.8,20,40,40
2021,8.5,11.9,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,30,0,0
2021,8.6,7.5,0,0,0
2021,8.6,0,0,5,5
2021,8.6,19.6,0,0,25
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,20,10
2021,8.6,12.1,0,0,0
2021,8.6,17.4,40,0,0
2021,8.6,7.5,0,0,0
2021,8.6,22.2,0,0,0
2021,8.6,10,0,0,0
2021,8.6,7.5,20,10,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,10.1,0,0,0
2021,8.6,10,0,0,0
2021,8.6,0,0,0,10
2021,8.6,7.5,0,25,0
2021,8.6,0,0,0,10
2021,8.6,9.5,0,5,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,1,0,0,0
2021,8.6,10.1,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,22.5,0,5,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,21.9,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,8.4,30,60,10
2021,8.6,29.1,0,25,10
2021,8.6,7.5,0,0,0
2021,8.6,0,0,0,10
2021,8.6,0,0,0,10
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.8,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,10.5,0,65,20
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.4,30,45,15
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,16.3,0,30,0
2021,8.6,1,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,6,0,10,0
2021,8.6,7.5,0,0,0
2021,8.6,8.2,60,20,20
2021,8.6,7.5,0,0,0
2021,8.6,21,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,16.4,0,30,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,30,0,30,0
2021,8.6,10.1,0,0,0
2021,8.6,23,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,3.6,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,1.8,10,30,0
2021,8.6,10.1,0,0,0
2021,8.6,0,0,0,25
2021,8.6,7.5,0,0,0
2021,8.6,7.5,0,0,0
2021,8.6,22.5,5,0,0
2021,8.6,22.6,0,5,0
2021,8.6,1,35,40,0
2021,8.6,21,0,0,15
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,10.5,0,0,0
2021,8.7,27.7,35,0,10
2021,8.7,10.6,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,16,35,0,0
2021,8.7,0,0,75,10
2021,8.7,22.5,0,0,0
2021,8.7,21.9,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,2.4,85,35,20
2021,8.7,21.2,0,0,0
2021,8.7,6.6,0,10,0
2021,8.7,22.5,0,0,0
2021,8.7,22.5,0,0,0
2021,8.7,22.4,0,0,0
2021,8.7,2.6,0,35,0
2021,8.7,4.8,90,80,30
2021,8.7,23.5,0,0,0
2021,8.7,16.9,0,30,0
