NU_ANO,CO_CURSO,TP_SEXO
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,F
2021,315,M
2021,315,M
2021,315,M
2021,315,M
2021,315,M
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,F
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,317,M
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,F
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,318,M
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,F
2021,322,M
2021,322,M
2021,322,M
2021,322,M
2021,322,M
2021,322,M
2021,322,M
2021,322,M
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,F
2021,326,M
2021,326,M
2021,326,M
2021,326,M
2021,326,M
2021,326,M
2021,326,M
2021,326,M
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,F
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,327,M
2021,328,F
2021,328,F
2021,328,F
2021,328,F
2021,328,F
2021,328,F
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,328,M
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,F
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,379,M
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,F
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,380,M
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,F
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,381,M
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,F
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,382,M
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,F
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,396,M
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,F
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,397,M
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,F
2021,398,M
2021,398,M
2021,398,M
2021,398,M
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,F
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,402,M
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,F
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,403,M
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,F
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,407,M
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,F
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,487,M
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,F
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,494,M
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,F
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,495,M
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,F
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,496,M
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,F
2021,498,M
2021,498,M
2021,498,M
2021,498,M
2021,498,M
2021,513,F
2021,513,F
2021,513,F
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,513,M
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,F
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,519,M
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,F
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,525,M
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,F
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,592,M
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,F
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,593,M
2021,594,F
2021,594,F
2021,594,F
2021,594,F
2021,594,F
2021,594,F
2021,594,F
2021,594,F
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,594,M
2021,595,F
2021,595,F
2021,595,F
2021,595,F
2021,595,M
2021,595,M
2021,595,M
2021,595,M
2021,595,M
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,F
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,614,M
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,F
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,621,M
2021,623,F
2021,623,F
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,623,M
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,F
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,624,M
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,F
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,630,M
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,F
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,635,M
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,F
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,637,M
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
2021,684,F
