NU_ANO,CO_CURSO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,6,1,1,10028,2001,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,19,1,1,10028,3502,1,5103403,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,23,25352,1,10028,2001,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,24,25352,1,10028,3002,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,25,25352,1,10028,2402,1,5107602,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,26,1,1,10028,702,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,27,1,1,10028,1402,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,29,1,1,10028,1602,1,5103403,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,32,25352,1,10028,1602,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,34,25352,1,10028,702,1,5107602,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,36,1,1,10028,4004,1,5103403,51,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,127,2,1,10028,4004,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,133,2,1,10028,4301,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,142,2,1,10028,3502,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
2021,150,2,1,10028,2001,1,5300108,53,5
